1	499395.2648	4171924.575	1829.2	54.5604857	-1.46840717	44.05050836
2	499396.2081	4171924.386	1829.7	54.204571	-2.710903017	44.5805269
3	499397.266	4171924.519	1829.2	53.79538288	-7.000248734	43.7954451
4	499397.936	4171924.641	1829.3	53.127749	-6.550168173	42.51820558
5	499398.3945	4171924.719	1828.3	51.99592168	-5.011762067	41.46270716
6	499399.0821	4171924.686	1827	50.93989356	-0.773026707	40.93666591
7	499399.8315	4171924.852	1826.3	50.76538432	0.817289904	41.18641927
8	499400.2194	4171924.53	1825.5	51.07304082	1.510175886	42.68411365
9	499401.3038	4171924.475	1825	50.90095182	2.328505745	42.69671315
10	499402.0707	4171924.308	1824.7	50.17682753	1.628404666	43.86633799
11	499403.1551	4171924.741	1824.5	49.52831716	-0.963755214	45.15073709
12	499404.3189	4171925.018	1823.8	49.7235054	-3.762961268	43.61500886
13	499404.7421	4171925.218	1824	49.6573853	-2.414322432	42.05842806
14	499405.3768	4171925.406	1823.4	49.32981121	-2.68230583	40.09426239
15	499406.1703	4171925.44	1823.5	48.70306273	1.365836563	39.00406727
16	499407.2282	4171925.417	1824	50.56169399	5.981867093	40.95239696
17	499407.7572	4171925.584	1824.5	51.97528704	4.992379978	42.80530855
18	499408.533	4171925.406	1824.6	52.22139843	3.731482215	43.93826565
19	499409.2383	4171925.639	1824.9	51.99795638	2.733497164	43.83607859
20	499410.3226	4171925.639	1825.3	52.07757638	1.861930864	43.90207012
21	499411.2042	4171925.472	1825.2	52.1584433	2.299341433	43.23970702
22	499412.1652	4171925.716	1825.4	50.51835846	2.336729261	42.05228324
23	499412.6501	4171926.016	1825.5	51.40390598	4.546601102	42.72658247
24	499413.1614	4171925.972	1825.5	51.0610014	10.70749058	43.32318057
25	499413.6199	4171926.082	1826.1	53.43798787	8.513252154	45.19098413
26	499414.2193	4171925.661	1827.2	53.54330331	7.038659293	45.98697022
27	499415.1273	4171925.272	1827.6	51.83955492	5.836828382	46.72545371
28	499416.0089	4171924.884	1828.8	54.18306299	2.486219523	48.2179397

#5_1_75
#stop	E	N	height	inc	dec	int
