1	501753.4708	4171141.248	1623.8	55.69061056	1.954833341	47.42382027	0
2	501752.4131	4171140.016	1623.1	54.04717901	3.012031673	47.83092539	1.62225508276874
3	501751.3641	4171138.906	1622.1	52.24034674	4.243248842	47.45796906	3.14714176261503
4	501751.4085	4171137.53	1620.5	50.07036977	145.9292387	45.73421373	4.52615662068495
5	501750.2978	4171136.365	1619.7	54.00271664	-37.58550544	44.87954946	6.13726205186239
6	501749.5755	4171133.092	1618.2	53.69634266	-104.3768247	45.36438638	9.49641580265549
7	501748.4296	4171131.583	1617.4	53.37727295	-53.44805815	44.10999789	11.3951217619756
8	501747.4777	4171130.063	1617.3	53.67154087	-71.04576673	43.89547698	13.1913818952419
9	501747.2224	4171128.254	1617.7	53.66723259	-162.0948102	44.04912533	15.0248870434104
10	501745.6091	4171127.367	1618.5	52.89471307	146.6405511	44.53184562	16.8633011833583
11	501744.7985	4171124.903	1618.3	54.54390932	1.063309253	44.19592306	19.463211393331
12	501742.2154	4171123.927	1618.5	54.98823737	1.914016591	44.52452586	22.2212411094709
13	501739.8966	4171123.549	1618.3	54.87870867	1.231894212	44.78541731	24.5659700038071
14	501736.9872	4171122.738	1619	53.83987221	2.029893899	44.93814229	27.5815669923142
15	501736.8377	4171120.874	1618.6	51.69838477	3.451255054	43.71884823	29.456388907046
16	501735.9737	4171120.519	1618.5	53.84706149	3.003526322	43.85627934	30.3865610614292
17	501735.8417	4171119.354	1619	55.32058673	2.551287663	44.04373615	31.5646771266722
18	501735.8068	4171117.912	1618.5	53.12242323	122.014466	44.02118079	33.0106885047655
19	501735.1017	4171116.381	1619.9	55.71775747	3.529327056	44.43565898	34.6982952755408
20	501734.2642	4171116.17	1619.7	54.3725025	97.79784163	44.39949568	35.5579709618268
21	501731.6191	4171116.324	1619.9	52.82038824	140.0159325	43.53164013	38.2008578057756
22	501729.1506	4171115.248	1618.5	53.53551046	-166.9742676	44.07048095	40.8893878988776
23	501727.8901	4171113.55	1619	55.12693168	-123.5414775	43.84666918	43.0079558062969
24	501725.9772	4171111.641	1620.5	55.9795717	0.593166283	43.35147948	45.7115290822993
25	501724.6287	4171109.389	1621.4	56.43508891	-0.220763777	45.03470872	48.3390253187797
26	501721.9131	4171109.288	1622.2	57.01953473	1.599031142	45.30434317	51.0509198618462
27	501720.4236	4171106.681	1622.6	55.86839679	-0.136011816	46.67477994	54.0575373852923
							
#1_2_180							
#stop	E	N	height	inc	dec	int	dis

