# <time> <evaluation_point_x> <evaluation_point_y> <velocity_x> <velocity_y> <pressure> <temperature> <C_1> <C_2>
0 0.5 0.6 -7.63541e-14 -0.00461466 0.190562 0 1 0

0.211612 0.5 0.6 -4.48767e-12 -0.00456166 0.190343 0 1 2.21305e-28

0.425684 0.5 0.6 -2.12949e-11 -0.00450905 0.190196 0 1 -1.11511e-22

0.642254 0.5 0.6 -1.15157e-11 -0.00445953 0.190211 0 1 2.01796e-21

0.861231 0.5 0.6 -3.00259e-11 -0.00441189 0.190262 0 1 -1.56449e-20

1.08257 0.5 0.6 5.34227e-12 -0.00436421 0.190265 0 1 6.57297e-20

1.30633 0.5 0.6 -7.36058e-11 -0.00431735 0.190266 0 1 -1.48595e-19

1.53252 0.5 0.6 -2.22596e-11 -0.00427184 0.19023 0 1 1.13904e-19

1.76112 0.5 0.6 3.13812e-12 -0.00422639 0.190171 0 1 2.25415e-19

1.99218 0.5 0.6 1.961e-12 -0.00418202 0.190104 0 1 -4.54472e-19

2.22569 0.5 0.6 4.48039e-12 -0.00413893 0.190061 0 1 -2.75598e-19

2.46164 0.5 0.6 -5.57904e-11 -0.00409714 0.190053 0 1 9.43363e-19

2.69999 0.5 0.6 -5.58964e-11 -0.00405639 0.190076 0 1 6.96879e-19

2.94073 0.5 0.6 4.45951e-13 -0.00401665 0.190109 0 1 -1.58637e-18

3.18386 0.5 0.6 2.25937e-11 -0.00397745 0.190138 0 1 -2.25433e-18

3.42938 0.5 0.6 3.22805e-11 -0.00393904 0.190147 0 1 1.59666e-18

3.6773 0.5 0.6 -8.32839e-12 -0.00390142 0.190134 0 1.00001 5.77049e-18

3.92761 0.5 0.6 -8.15196e-14 -0.00386425 0.190118 0 1.00001 1.98365e-18

4.18033 0.5 0.6 1.72018e-11 -0.00382769 0.190116 0 1.00001 -9.73458e-18

4.43546 0.5 0.6 -4.45543e-11 -0.00379173 0.190139 0 1.00002 -1.35969e-17

4.69301 0.5 0.6 -5.76204e-12 -0.00375637 0.190178 0 1.00002 4.56792e-18

