# <time> <evaluation_point_x> <evaluation_point_y> <velocity_x> <velocity_y> <pressure> <temperature> <C_1>
0 0.5 0 -1.55942e-12 0 0.500251 0 0
0 0.5 0.0625 -1.59073e-12 -3.50549e-06 0.437754 0 0
0 0.5 0.125 -1.60335e-12 -7.20311e-06 0.375266 0 0
0 0.5 0.1875 -1.72086e-12 -1.1217e-05 0.31279 0 0
0 0.5 0.25 -1.84326e-12 -1.54515e-05 0.250326 0 0
0 0.5 0.3125 -2.09575e-12 -1.90003e-05 0.187894 0 0
0 0.5 0.375 -2.07659e-12 -2.03481e-05 0.125385 0 0
0 0.5 0.4375 -1.14206e-12 -2.03682e-05 0.0612357 0 1
0 0.5 0.5 -2.07648e-13 -2.03779e-05 2.81906e-11 0 1
0 0.5 0.5625 7.2613e-13 -2.03682e-05 -0.0612357 0 1
0 0.5 0.625 1.65973e-12 -2.03481e-05 -0.125385 0 0
0 0.5 0.6875 1.60689e-12 -1.90003e-05 -0.187894 0 0
0 0.5 0.75 1.56816e-12 -1.54515e-05 -0.250326 0 0
0 0.5 0.8125 1.57837e-12 -1.1217e-05 -0.31279 0 0
0 0.5 0.875 1.63368e-12 -7.20311e-06 -0.375266 0 0
0 0.5 0.9375 1.57176e-12 -3.50549e-06 -0.437754 0 0
0 0.5 1 1.55836e-12 0 -0.500251 0 0

