# <time> <evaluation_point_x> <evaluation_point_y> <velocity_x> <velocity_y> <pressure> <temperature> <C_1>
0 0.5 0 0 0 0.500143 0 0
0 0.5 0.01 2.78923e-15 -1.09245e-08 0.490141 0 0
0 0.5 0.02 5.51461e-15 -4.22744e-08 0.480139 0 0
0 0.5 0.03 8.15322e-15 -9.21563e-08 0.470137 0 0
0 0.5 0.04 1.06955e-14 -1.58968e-07 0.460136 0 0
0 0.5 0.05 1.31347e-14 -2.41363e-07 0.450134 0 0
0 0.5 0.06 1.54691e-14 -3.38226e-07 0.440133 0 0
0 0.5 0.07 1.76799e-14 -4.48643e-07 0.430132 0 0
0 0.5 0.08 1.97354e-14 -5.71882e-07 0.420131 0 0
0 0.5 0.09 2.16233e-14 -7.07373e-07 0.410131 0 0
0 0.5 0.1 2.33436e-14 -8.54692e-07 0.40013 0 0
0 0.5 0.11 2.49041e-14 -1.01355e-06 0.39013 0 0
0 0.5 0.12 2.63319e-14 -1.18377e-06 0.38013 0 0
0 0.5 0.13 2.76331e-14 -1.3653e-06 0.370129 0 0
0 0.5 0.14 2.87874e-14 -1.55817e-06 0.36013 0 0
0 0.5 0.15 2.97729e-14 -1.76252e-06 0.35013 0 0
0 0.5 0.16 3.05877e-14 -1.97857e-06 0.34013 0 0
0 0.5 0.17 3.12426e-14 -2.20662e-06 0.330131 0 0
0 0.5 0.18 3.17478e-14 -2.44705e-06 0.320131 0 0
0 0.5 0.19 3.21131e-14 -2.7003e-06 0.310132 0 0
0 0.5 0.2 3.23095e-14 -2.96689e-06 0.300133 0 0
0 0.5 0.21 3.2287e-14 -3.2474e-06 0.290135 0 0
0 0.5 0.22 3.2026e-14 -3.54248e-06 0.280136 0 0
0 0.5 0.23 3.15351e-14 -3.8528e-06 0.270138 0 0
0 0.5 0.24 3.0845e-14 -4.1791e-06 0.26014 0 0
0 0.5 0.25 3.00129e-14 -4.52216e-06 0.250142 0 0
0 0.5 0.26 2.90776e-14 -4.88274e-06 0.240145 0 0
0 0.5 0.27 2.79462e-14 -5.26164e-06 0.230148 0 0
0 0.5 0.28 2.6552e-14 -5.65957e-06 0.220152 0 0
0 0.5 0.29 2.48805e-14 -6.07718e-06 0.210156 0 0
0 0.5 0.3 2.29453e-14 -6.51492e-06 0.20016 0 0
0 0.5 0.31 2.07707e-14 -6.97299e-06 0.190165 0 0
0 0.5 0.32 1.83811e-14 -7.45109e-06 0.180171 0 0
0 0.5 0.33 1.57425e-14 -7.94822e-06 0.170178 0 0
0 0.5 0.34 1.27968e-14 -8.46232e-06 0.160186 0 0
0 0.5 0.35 9.47905e-15 -8.98969e-06 0.150195 0 0
0 0.5 0.36 5.79779e-15 -9.52429e-06 0.140205 0 0
0 0.5 0.37 1.877e-15 -1.00567e-05 0.130217 0 0
0 0.5 0.38 -2.02759e-15 -1.05732e-05 0.12023 0 0
0 0.5 0.39 -5.42234e-15 -1.10545e-05 0.110245 0 0
0 0.5 0.4 -7.48769e-15 -1.14761e-05 0.10026 0 0
0 0.5 0.41 -6.78066e-15 -1.18112e-05 0.0902756 0 0
0 0.5 0.42 -1.13057e-15 -1.20381e-05 0.0802901 0 0
