# <time> <evaluation_point_x> <evaluation_point_y> <velocity_x> <velocity_y> <pressure> <temperature> <C_1> <C_2>
0 0.5 0.6 -5.22711e-13 -0.00451473 0.191065 0 1 0

0.432596 0.5 0.6 7.80218e-12 -0.00440798 0.190608 0 1 -7.01923e-16

0.875672 0.5 0.6 -1.92659e-11 -0.00430329 0.190713 0 1 3.64977e-12

1.32953 0.5 0.6 -2.83049e-11 -0.00420678 0.191181 0 1 -2.6563e-11

1.79381 0.5 0.6 1.50905e-11 -0.00411545 0.191887 0 1 5.79608e-11

2.26838 0.5 0.6 -1.7453e-11 -0.00402525 0.192381 0 1.00001 1.00643e-11

2.7536 0.5 0.6 -2.646e-11 -0.00393938 0.192752 0 1.00001 -1.45749e-10

3.24939 0.5 0.6 -9.72917e-12 -0.00385636 0.192929 0 1.00002 -4.1172e-11

3.74939 0.5 0.6 -1.26729e-11 -0.0037757 0.193021 0 1.00002 2.6493e-10

4.24939 0.5 0.6 2.87854e-11 -0.00369952 0.193161 0 1.00001 3.11142e-10

4.74939 0.5 0.6 2.566e-12 -0.00362785 0.193426 0 1 -1.63096e-10

5.24939 0.5 0.6 -1.41694e-13 -0.00356024 0.193869 0 0.999984 -8.33721e-10

5.74939 0.5 0.6 -1.16997e-11 -0.00349673 0.194444 0 0.999958 -8.5713e-10

6.24939 0.5 0.6 -5.74233e-12 -0.00343668 0.19506 0 0.999926 3.35106e-10

6.74939 0.5 0.6 -5.94282e-13 -0.00337978 0.195621 0 0.999892 2.10296e-09

7.24939 0.5 0.6 4.36373e-12 -0.00332633 0.196094 0 0.999861 2.67771e-09

7.74939 0.5 0.6 -1.45354e-11 -0.00327569 0.196473 0 0.999838 7.47311e-10

8.24939 0.5 0.6 -2.89459e-11 -0.00322738 0.1968 0 0.999827 -2.91029e-09

8.74939 0.5 0.6 -1.82678e-11 -0.00318131 0.197136 0 0.999832 -6.02014e-09

9.24939 0.5 0.6 -7.29259e-12 -0.00313738 0.197545 0 0.999855 -6.23349e-09

9.74939 0.5 0.6 -1.12419e-11 -0.00309547 0.198083 0 0.999897 -2.48918e-09

10.2494 0.5 0.6 -6.0085e-12 -0.00305551 0.198754 0 0.999958 4.48771e-09

10.7494 0.5 0.6 -8.27313e-12 -0.00301733 0.199511 0 1.00004 1.23489e-08

11.2494 0.5 0.6 2.61227e-13 -0.00298092 0.200269 0 1.00013 1.77716e-08

11.7494 0.5 0.6 -2.83881e-12 -0.0029463 0.200973 0 1.00022 1.6353e-08

12.2494 0.5 0.6 -2.68813e-12 -0.00291331 0.201595 0 1.00032 5.1901e-09

12.7494 0.5 0.6 -2.4107e-11 -0.00288195 0.202156 0 1.0004 -1.36293e-08

13.2494 0.5 0.6 -1.09618e-11 -0.00285217 0.202697 0 1.00047 -3.33914e-08

13.7494 0.5 0.6 4.21251e-12 -0.00282383 0.203277 0 1.00052 -4.64894e-08

14.2494 0.5 0.6 4.34618e-13 -0.00279679 0.203963 0 1.00053 -4.75028e-08

14.7494 0.5 0.6 9.41523e-12 -0.00277096 0.204801 0 1.00051 -3.33883e-08

15.2494 0.5 0.6 2.76568e-11 -0.00274622 0.205813 0 1.00045 -3.31894e-09

15.7494 0.5 0.6 -2.08379e-11 -0.00272264 0.206972 0 1.00036 4.01689e-08

16.2494 0.5 0.6 1.23326e-11 -0.00270031 0.208197 0 1.00023 9.20731e-08

16.7494 0.5 0.6 1.56351e-11 -0.00267912 0.209417 0 1.00007 1.40851e-07

17.2494 0.5 0.6 -1.07225e-11 -0.00265911 0.210584 0 0.999886 1.64968e-07

17.7494 0.5 0.6 -1.30187e-11 -0.0026402 0.211621 0 0.999688 1.45292e-07

18.2494 0.5 0.6 -1.16398e-11 -0.00262219 0.212552 0 0.999489 7.41682e-08

18.7494 0.5 0.6 -6.30812e-12 -0.00260517 0.213395 0 0.999299 -4.24997e-08

19.2494 0.5 0.6 -1.83328e-12 -0.0025892 0.21419 0 0.999129 -1.87656e-07

19.7494 0.5 0.6 -4.97643e-12 -0.00257412 0.214998 0 0.998989 -3.36654e-07

20.2494 0.5 0.6 1.2029e-11 -0.00255993 0.215878 0 0.998886 -4.59113e-07

20.7494 0.5 0.6 5.77424e-12 -0.00254651 0.216897 0 0.998825 -5.21189e-07

21.2494 0.5 0.6 -3.45556e-12 -0.00253382 0.218102 0 0.998809 -4.89631e-07

21.7494 0.5 0.6 -9.12485e-12 -0.00252194 0.219489 0 0.998837 -3.36958e-07

22.2494 0.5 0.6 -3.17613e-12 -0.00251084 0.221012 0 0.998904 -3.8788e-08

22.7494 0.5 0.6 -1.12074e-11 -0.00250056 0.222611 0 0.999006 3.93114e-07

23.2494 0.5 0.6 -1.14819e-11 -0.00249104 0.224269 0 0.999137 9.00942e-07

23.7494 0.5 0.6 -1.03786e-11 -0.00248234 0.225946 0 0.999287 1.39653e-06

24.2494 0.5 0.6 -1.32378e-11 -0.00247441 0.227634 0 0.999448 1.77982e-06

24.7494 0.5 0.6 -8.89179e-12 -0.00246706 0.229394 0 0.999608 1.95426e-06

25.2494 0.5 0.6 -2.68565e-12 -0.00246033 0.231243 0 0.999752 1.83773e-06

25.7494 0.5 0.6 -5.78782e-12 -0.0024543 0.233267 0 0.999865 1.37169e-06

26.2494 0.5 0.6 -3.28847e-13 -0.00244888 0.235535 0 0.999932 5.34055e-07

26.7494 0.5 0.6 -6.52318e-12 -0.00244406 0.238087 0 0.999941 -6.41477e-07

27.2494 0.5 0.6 -3.22789e-12 -0.00243974 0.24099 0 0.999885 -2.05514e-06

27.7494 0.5 0.6 -2.08664e-12 -0.00243596 0.244202 0 0.999749 -3.5422e-06

28.2494 0.5 0.6 -1.04154e-11 -0.00243268 0.247604 0 0.999516 -4.81106e-06

28.7494 0.5 0.6 5.2524e-12 -0.00242986 0.251016 0 0.999168 -5.54644e-06

29.2494 0.5 0.6 -5.68241e-12 -0.00242757 0.25423 0 0.998689 -5.45906e-06

29.7494 0.5 0.6 -8.27328e-12 -0.00242587 0.257074 0 0.99807 -4.32314e-06

30.2494 0.5 0.6 5.41978e-12 -0.0024247 0.259449 0 0.9973 -1.99138e-06

30.7481 0.5 0.6 -7.88885e-12 -0.00242404 0.261277 0 0.996369 1.58649e-06

31.2429 0.5 0.6 -1.12201e-11 -0.00242379 0.262547 0 0.995258 6.33002e-06

31.7343 0.5 0.6 -7.7659e-12 -0.00242394 0.263213 0 0.993923 1.20522e-05

32.2226 0.5 0.6 -2.04535e-12 -0.0024245 0.263316 0 0.992303 1.84358e-05

32.7081 0.5 0.6 -1.72964e-11 -0.00242545 0.262889 0 0.990319 2.50349e-05

33.1912 0.5 0.6 -3.08436e-12 -0.00242672 0.262025 0 0.987903 3.13192e-05

33.672 0.5 0.6 -1.4712e-11 -0.00242827 0.260821 0 0.984962 3.66748e-05

34.1511 0.5 0.6 -9.26683e-12 -0.00243012 0.259321 0 0.981348 4.0813e-05

34.6286 0.5 0.6 -2.61583e-11 -0.00243224 0.257576 0 0.976856 4.36319e-05

35.105 0.5 0.6 -8.4994e-12 -0.00243461 0.255593 0 0.971242 4.52013e-05

35.5803 0.5 0.6 -7.88221e-12 -0.00243724 0.253319 0 0.964229 4.58252e-05

36.055 0.5 0.6 -1.05383e-11 -0.00244012 0.250684 0 0.955527 4.61574e-05

36.5293 0.5 0.6 -1.60857e-11 -0.00244329 0.247591 0 0.944854 4.73228e-05

37.0035 0.5 0.6 -1.23708e-11 -0.0024467 0.244 0 0.931946 5.10309e-05

37.4782 0.5 0.6 -1.23956e-11 -0.00245031 0.239854 0 0.916574 5.96583e-05

37.9529 0.5 0.6 -1.65542e-11 -0.00245405 0.235105 0 0.898498 7.62512e-05

38.4274 0.5 0.6 -1.30922e-11 -0.00245792 0.229756 0 0.877505 0.000104454

38.9019 0.5 0.6 -1.39748e-11 -0.00246194 0.223821 0 0.853408 0.000148434

39.3764 0.5 0.6 -1.93276e-11 -0.00246607 0.217297 0 0.826047 0.000212363

39.8511 0.5 0.6 -3.56549e-12 -0.00247025 0.210248 0 0.795139 0.000301555

40.3259 0.5 0.6 -1.93519e-11 -0.00247441 0.202841 0 0.760818 0.000422415

40.8001 0.5 0.6 -1.84087e-12 -0.00247857 0.195316 0 0.723473 0.00058201

41.2737 0.5 0.6 3.71578e-12 -0.00248274 0.187969 0 0.683584 0.000788403

41.747 0.5 0.6 -2.08918e-11 -0.00248691 0.180969 0 0.641687 0.00105103

42.2205 0.5 0.6 -1.45028e-11 -0.00249103 0.174522 0 0.598356 0.00138129

42.6945 0.5 0.6 -1.29223e-11 -0.00249512 0.168716 0 0.554175 0.00179342

43.1693 0.5 0.6 -1.09366e-11 -0.00249915 0.163611 0 0.509712 0.00230566

43.6452 0.5 0.6 9.421e-12 -0.00250309 0.159221 0 0.465545 0.00294147

44.1222 0.5 0.6 -1.17539e-11 -0.00250686 0.155525 0 0.422243 0.00373025

44.6007 0.5 0.6 -1.02122e-11 -0.00251044 0.152404 0 0.380317 0.00470907

45.0809 0.5 0.6 -8.27689e-12 -0.00251384 0.149882 0 0.340206 0.00591932

45.563 0.5 0.6 -7.48877e-12 -0.00251702 0.147936 0 0.302246 0.00741531

46.0474 0.5 0.6 8.55204e-12 -0.00251996 0.146482 0 0.266637 0.00926272

46.5343 0.5 0.6 1.76522e-11 -0.00252249 0.145445 0 0.233507 0.0115355

47.0237 0.5 0.6 4.38984e-12 -0.00252461 0.144754 0 0.202903 0.0143143

47.5162 0.5 0.6 -1.85732e-11 -0.00252636 0.144327 0 0.174813 0.0176838

48.0118 0.5 0.6 -9.71192e-12 -0.00252776 0.144138 0 0.149194 0.0217281

48.5109 0.5 0.6 -5.02198e-12 -0.00252872 0.144126 0 0.125985 0.0265282

49.0109 0.5 0.6 2.78371e-11 -0.00252921 0.144263 0 0.105227 0.0321219

49.5109 0.5 0.6 1.43052e-11 -0.00252929 0.14452 0 0.0868182 0.0385383

50.0109 0.5 0.6 1.13187e-11 -0.00252907 0.144878 0 0.0705915 0.045796

50.5109 0.5 0.6 -6.1208e-13 -0.00252841 0.145283 0 0.0563827 0.0539001

51.0109 0.5 0.6 1.32795e-11 -0.00252733 0.145775 0 0.0440452 0.0628301

51.5109 0.5 0.6 2.30762e-11 -0.00252597 0.14631 0 0.0334522 0.0725417

52.0109 0.5 0.6 -3.29392e-11 -0.0025244 0.14682 0 0.0244803 0.0829696

52.5109 0.5 0.6 -1.12678e-11 -0.00252264 0.147311 0 0.0170016 0.0940308

53.0109 0.5 0.6 2.88035e-12 -0.00252064 0.147784 0 0.0108825 0.105628

53.5109 0.5 0.6 3.75821e-12 -0.00251846 0.148243 0 0.00598241 0.117656

54.0109 0.5 0.6 -1.17232e-11 -0.00251612 0.148713 0 0.00215412 0.13

54.5109 0.5 0.6 -4.6114e-12 -0.00251357 0.149208 0 -0.000752855 0.142548

55.0109 0.5 0.6 1.51485e-12 -0.00251085 0.149666 0 -0.0028879 0.155184

55.5109 0.5 0.6 -1.88117e-11 -0.00250791 0.150096 0 -0.00439492 0.167801

