# <time> <evaluation_point_x> <evaluation_point_y> <velocity_x> <velocity_y> <pressure> <temperature> <C_1>
0 0.5 0 -6.19238e-14 0 0.500075 0 0
0 0.5 0.01 -6.04856e-14 -1.82938e-07 0.490075 0 0
0 0.5 0.02 -5.79007e-14 -3.66512e-07 0.480075 0 0
0 0.5 0.03 -5.41692e-14 -5.5072e-07 0.470075 0 0
0 0.5 0.04 -5.37059e-14 -7.3601e-07 0.460075 0 0
0 0.5 0.05 -5.33283e-14 -9.23207e-07 0.450076 0 0
0 0.5 0.06 -5.24459e-14 -1.11233e-06 0.440076 0 0
0 0.5 0.07 -5.29996e-14 -1.30366e-06 0.430076 0 0
0 0.5 0.08 -5.01173e-14 -1.49819e-06 0.420077 0 0
0 0.5 0.09 -4.26409e-14 -1.69598e-06 0.410077 0 0
0 0.5 0.1 -3.07076e-14 -1.8972e-06 0.400078 0 0
0 0.5 0.11 -1.91532e-14 -2.10295e-06 0.390078 0 0
0 0.5 0.12 -9.02415e-15 -2.3134e-06 0.380079 0 0
0 0.5 0.13 -3.67951e-15 -2.5286e-06 0.37008 0 0
0 0.5 0.14 6.81767e-16 -2.74973e-06 0.360081 0 0
0 0.5 0.15 8.68588e-15 -2.97713e-06 0.350082 0 0
0 0.5 0.16 1.73289e-14 -3.21077e-06 0.340083 0 0
0 0.5 0.17 2.51742e-14 -3.45185e-06 0.330084 0 0
0 0.5 0.18 3.74859e-14 -3.70096e-06 0.320085 0 0
0 0.5 0.19 5.4475e-14 -3.95801e-06 0.310087 0 0
0 0.5 0.2 7.27963e-14 -4.22409e-06 0.300088 0 0
0 0.5 0.21 8.95569e-14 -4.50022e-06 0.29009 0 0
0 0.5 0.22 1.04384e-13 -4.78631e-06 0.280092 0 0
0 0.5 0.23 1.15588e-13 -5.08306e-06 0.270094 0 0
0 0.5 0.24 1.26207e-13 -5.39216e-06 0.260096 0 0
0 0.5 0.25 1.36242e-13 -5.71362e-06 0.250099 0 0
0 0.5 0.26 1.45159e-13 -6.0473e-06 0.240102 0 0
0 0.5 0.27 1.52481e-13 -6.39582e-06 0.230105 0 0
0 0.5 0.28 1.58209e-13 -6.75921e-06 0.220108 0 0
0 0.5 0.29 1.66796e-13 -7.13649e-06 0.210113 0 0
0 0.5 0.3 1.76414e-13 -7.53051e-06 0.200117 0 0
0 0.5 0.31 1.8656e-13 -7.94152e-06 0.190121 0 0
0 0.5 0.32 1.99038e-13 -8.36748e-06 0.180128 0 0
0 0.5 0.33 2.06239e-13 -8.8093e-06 0.170134 0 0
0 0.5 0.34 2.06648e-13 -9.26759e-06 0.16014 0 0
0 0.5 0.35 2.03654e-13 -9.73955e-06 0.150149 0 0
0 0.5 0.36 1.97852e-13 -1.02167e-05 0.140158 0 0
