# <time> <evaluation_point_x> <evaluation_point_y> <velocity_x> <velocity_y> <pressure> <temperature> <C_1>
0 0.5 0 0 0 0.500138 0 0
0 0.5 0.01 1.09172e-14 -1.05265e-08 0.490136 0 0
0 0.5 0.02 2.19775e-14 -4.07073e-08 0.480134 0 0
0 0.5 0.03 3.16081e-14 -8.87391e-08 0.470132 0 0
0 0.5 0.04 4.17033e-14 -1.53085e-07 0.460131 0 0
0 0.5 0.05 5.01135e-14 -2.32427e-07 0.450129 0 0
0 0.5 0.06 5.73868e-14 -3.25696e-07 0.440128 0 0
0 0.5 0.07 6.42849e-14 -4.32022e-07 0.430127 0 0
0 0.5 0.08 7.05365e-14 -5.50694e-07 0.420127 0 0
0 0.5 0.09 7.63989e-14 -6.81158e-07 0.410126 0 0
0 0.5 0.1 8.13768e-14 -8.2301e-07 0.400125 0 0
0 0.5 0.11 8.56982e-14 -9.75972e-07 0.390125 0 0
0 0.5 0.12 8.97807e-14 -1.13987e-06 0.380125 0 0
0 0.5 0.13 9.34645e-14 -1.31466e-06 0.370125 0 0
0 0.5 0.14 9.64152e-14 -1.50036e-06 0.360125 0 0
0 0.5 0.15 9.88407e-14 -1.69712e-06 0.350125 0 0
0 0.5 0.16 1.00936e-13 -1.90513e-06 0.340125 0 0
0 0.5 0.17 1.02818e-13 -2.12469e-06 0.330126 0 0
0 0.5 0.18 1.03176e-13 -2.35616e-06 0.320126 0 0
0 0.5 0.19 1.03434e-13 -2.59997e-06 0.310127 0 0
0 0.5 0.2 1.02922e-13 -2.85663e-06 0.300128 0 0
0 0.5 0.21 1.02715e-13 -3.12667e-06 0.29013 0 0
0 0.5 0.22 1.01805e-13 -3.41071e-06 0.280131 0 0
0 0.5 0.23 1.00087e-13 -3.70943e-06 0.270133 0 0
0 0.5 0.24 9.92738e-14 -4.02352e-06 0.260135 0 0
0 0.5 0.25 9.68294e-14 -4.35371e-06 0.250137 0 0
0 0.5 0.26 9.50127e-14 -4.70075e-06 0.24014 0 0
0 0.5 0.27 9.17185e-14 -5.06538e-06 0.230143 0 0
0 0.5 0.28 8.85085e-14 -5.4483e-06 0.220146 0 0
0 0.5 0.29 8.4974e-14 -5.85011e-06 0.21015 0 0
0 0.5 0.3 8.05174e-14 -6.27123e-06 0.200154 0 0
0 0.5 0.31 7.69487e-14 -6.71183e-06 0.190159 0 0
0 0.5 0.32 7.16343e-14 -7.17159e-06 0.180165 0 0
0 0.5 0.33 6.69389e-14 -7.64953e-06 0.170172 0 0
0 0.5 0.34 6.14442e-14 -8.14357e-06 0.160179 0 0
0 0.5 0.35 5.54219e-14 -8.6501e-06 0.150188 0 0
0 0.5 0.36 4.83877e-14 -9.16331e-06 0.140198 0 0
0 0.5 0.37 3.99618e-14 -9.67395e-06 0.130209 0 0
0 0.5 0.38 3.10017e-14 -1.01685e-05 0.120222 0 0
0 0.5 0.39 1.97564e-14 -1.06286e-05 0.110236 0 0
0 0.5 0.4 7.32029e-15 -1.10309e-05 0.10025 0 0
0 0.5 0.41 -7.3657e-15 -1.13494e-05 0.0902651 0 0
0 0.5 0.42 -2.24883e-14 -1.1564e-05 0.0802788 0 0
0 0.5 0.43 -4.1702e-14 -1.16706e-05 0.0702901 0 0
0 0.5 0.44 -6.0633e-14 -1.16933e-05 0.0600552 0 0.7552
0 0.5 0.45 -6.04615e-14 -1.16959e-05 0.0497071 0 1
0 0.5 0.46 -6.03495e-14 -1.16976e-05 0.0398197 0 1
0 0.5 0.47 -6.02682e-14 -1.16986e-05 0.0298919 0 1
0 0.5 0.48 -6.01727e-14 -1.1699e-05 0.0199372 0 1
0 0.5 0.49 -6.00612e-14 -1.16992e-05 0.00997263 0 1
0 0.5 0.5 -5.99224e-14 -1.16992e-05 -6.98486e-12 0 1
0 0.5 0.51 -5.97205e-14 -1.16992e-05 -0.00997263 0 1
0 0.5 0.52 -5.94748e-14 -1.1699e-05 -0.0199372 0 1
0 0.5 0.53 -5.91848e-14 -1.16986e-05 -0.0298919 0 1
0 0.5 0.54 -5.8871e-14 -1.16976e-05 -0.0398197 0 1
0 0.5 0.55 -5.85466e-14 -1.16959e-05 -0.0497071 0 1
0 0.5 0.56 -5.83061e-14 -1.16933e-05 -0.0600552 0 0.7552
0 0.5 0.57 -5.85239e-14 -1.16706e-05 -0.0702901 0 0
0 0.5 0.58 -6.00967e-14 -1.1564e-05 -0.0802788 0 0
0 0.5 0.59 -5.90244e-14 -1.13494e-05 -0.0902651 0 0
0 0.5 0.6 -5.88977e-14 -1.10309e-05 -0.10025 0 0
0 0.5 0.61 -6.00554e-14 -1.06286e-05 -0.110236 0 0
0 0.5 0.62 -6.3066e-14 -1.01685e-05 -0.120222 0 0
0 0.5 0.63 -6.64481e-14 -9.67395e-06 -0.130209 0 0
0 0.5 0.64 -7.31813e-14 -9.16331e-06 -0.140198 0 0
0 0.5 0.65 -7.78076e-14 -8.6501e-06 -0.150188 0 0
0 0.5 0.66 -8.29799e-14 -8.14357e-06 -0.160179 0 0
0 0.5 0.67 -8.86629e-14 -7.64953e-06 -0.170172 0 0
0 0.5 0.68 -9.35222e-14 -7.17159e-06 -0.180165 0 0
0 0.5 0.69 -9.84442e-14 -6.71183e-06 -0.190159 0 0
0 0.5 0.7 -1.02045e-13 -6.27123e-06 -0.200154 0 0
0 0.5 0.71 -1.059e-13 -5.85011e-06 -0.21015 0 0
0 0.5 0.72 -1.0848e-13 -5.4483e-06 -0.220146 0 0
0 0.5 0.73 -1.11491e-13 -5.06538e-06 -0.230143 0 0
0 0.5 0.74 -1.13689e-13 -4.70075e-06 -0.24014 0 0
0 0.5 0.75 -1.15103e-13 -4.35371e-06 -0.250137 0 0
0 0.5 0.76 -1.16128e-13 -4.02352e-06 -0.260135 0 0
0 0.5 0.77 -1.16538e-13 -3.70943e-06 -0.270133 0 0
0 0.5 0.78 -1.16718e-13 -3.41071e-06 -0.280131 0 0
0 0.5 0.79 -1.15921e-13 -3.12667e-06 -0.29013 0 0
0 0.5 0.8 -1.15597e-13 -2.85663e-06 -0.300128 0 0
0 0.5 0.81 -1.15301e-13 -2.59997e-06 -0.310127 0 0
0 0.5 0.82 -1.13735e-13 -2.35616e-06 -0.320126 0 0
0 0.5 0.83 -1.11418e-13 -2.12469e-06 -0.330126 0 0
