# <time> <evaluation_point_x> <evaluation_point_y> <velocity_x> <velocity_y> <pressure> <temperature> <C_1> <C_2>
0 0.5 0.6 -6.20589e-12 -0.00461465 0.190609 0 1 0

0.21165 0.5 0.6 -8.28602e-12 -0.00456159 0.190389 0 1 -5.26985e-14

0.425766 0.5 0.6 -1.5375e-11 -0.00450896 0.190245 0 1 8.64711e-12

0.642384 0.5 0.6 -1.3223e-11 -0.00445943 0.190279 0 1 -3.14121e-11

0.861412 0.5 0.6 -1.00114e-13 -0.00441176 0.190343 0 0.999999 7.7614e-12

1.08281 0.5 0.6 2.15297e-12 -0.00436398 0.190355 0 0.999999 7.23343e-11

1.30664 0.5 0.6 5.63036e-12 -0.00431701 0.190364 0 0.999998 1.27968e-11

1.5329 0.5 0.6 -1.15441e-11 -0.0042714 0.190351 0 0.999998 -1.18782e-10

1.76159 0.5 0.6 3.62257e-12 -0.00422575 0.190336 0 0.999996 -1.54204e-10

1.99275 0.5 0.6 -5.06926e-13 -0.00418112 0.190321 0 0.999993 3.08243e-11

2.22638 0.5 0.6 1.73604e-13 -0.00413772 0.190317 0 0.999988 3.29876e-10

2.46247 0.5 0.6 4.2743e-12 -0.00409764 0.190153 0 0.999982 3.50371e-10

2.70085 0.5 0.6 1.46103e-12 -0.00405672 0.190193 0 0.999975 2.07747e-10

2.94163 0.5 0.6 -8.45513e-12 -0.00401668 0.190248 0 0.999967 3.34908e-11

3.18482 0.5 0.6 -8.80738e-13 -0.0039774 0.190307 0 0.999958 -4.8562e-11

3.43042 0.5 0.6 -3.10646e-12 -0.00393877 0.190355 0 0.999949 -3.55266e-11

3.67843 0.5 0.6 -1.57401e-12 -0.00390081 0.190386 0 0.99994 -2.92025e-11

3.92885 0.5 0.6 -1.34481e-11 -0.00386346 0.190395 0 0.999931 -1.42547e-10

4.1817 0.5 0.6 -1.07661e-11 -0.00382678 0.190407 0 0.999922 -4.07892e-10

4.43698 0.5 0.6 -3.18845e-11 -0.00379077 0.19044 0 0.999915 -7.76319e-10

4.69469 0.5 0.6 -1.12078e-11 -0.00375513 0.190494 0 0.999909 -1.11464e-09

4.95485 0.5 0.6 -2.94596e-11 -0.00371885 0.190445 0 0.999902 -9.52384e-10

5.21751 0.5 0.6 -4.26452e-11 -0.00368454 0.1905 0 0.999896 -5.93841e-10

5.48262 0.5 0.6 -1.86562e-11 -0.00365076 0.19054 0 0.999891 -1.92153e-10

5.75018 0.5 0.6 -4.30522e-11 -0.00361747 0.190565 0 0.999886 1.78875e-10

6.02021 0.5 0.6 4.16642e-12 -0.00358484 0.190591 0 0.999882 4.88438e-10

6.29271 0.5 0.6 -2.69904e-11 -0.00355287 0.190638 0 0.999879 7.26002e-10

6.56765 0.5 0.6 -1.02439e-11 -0.00352133 0.190714 0 0.999876 8.90423e-10

6.84507 0.5 0.6 -1.20663e-11 -0.00349017 0.190809 0 0.999875 9.83649e-10

7.12496 0.5 0.6 -1.21441e-11 -0.00345952 0.190911 0 0.999874 1.0081e-09

7.40734 0.5 0.6 -4.90803e-11 -0.00342944 0.191006 0 0.999874 9.65487e-10

7.69221 0.5 0.6 -1.24474e-11 -0.00339943 0.191184 0 0.999873 9.29874e-10

7.97956 0.5 0.6 -1.76276e-11 -0.00337053 0.191276 0 0.999875 6.56471e-10

8.26938 0.5 0.6 -2.01553e-11 -0.00334212 0.191365 0 0.999881 2.2619e-10

8.56165 0.5 0.6 -1.98757e-11 -0.00331424 0.191464 0 0.99989 -1.91562e-10

8.85639 0.5 0.6 -1.98396e-11 -0.00328683 0.191577 0 0.999902 -4.90045e-10

9.15357 0.5 0.6 -4.29865e-11 -0.00325986 0.191708 0 0.999914 -5.45943e-10

9.45321 0.5 0.6 -1.8285e-11 -0.00323332 0.191876 0 0.999927 -1.49703e-10

9.75531 0.5 0.6 -2.23053e-11 -0.00320718 0.192089 0 0.999939 1.15727e-09

10.0599 0.5 0.6 -2.14311e-11 -0.00318145 0.19234 0 0.99995 2.78574e-09

10.3669 0.5 0.6 -1.84601e-11 -0.00315612 0.192611 0 0.999961 3.86064e-09

10.6764 0.5 0.6 -2.61316e-11 -0.0031323 0.192524 0 0.999982 3.79932e-09

10.9882 0.5 0.6 -5.14314e-12 -0.00310826 0.192697 0 1.00001 3.21587e-09

