# <time> <evaluation_point_x> <evaluation_point_y> <velocity_x> <velocity_y> <pressure> <temperature> <C_1> <C_2>
0 0.5 0.6 -7.50311e-12 -0.00467303 0.190165 0 1 0

0.104505 0.5 0.6 -1.46648e-12 -0.00469233 0.190422 0 1 -1.13993e-18

0.208583 0.5 0.6 5.825e-14 -0.00468716 0.189847 0 1 2.27124e-16

0.312776 0.5 0.6 -3.6995e-13 -0.00467563 0.189499 0 1 -1.23823e-15

0.417228 0.5 0.6 -2.083e-12 -0.00465897 0.189143 0 1 1.80846e-15

0.522055 0.5 0.6 -3.33411e-12 -0.00464272 0.188846 0 1 1.57136e-15

0.627251 0.5 0.6 4.18573e-13 -0.00462575 0.188499 0 0.999999 -3.93424e-15

0.732833 0.5 0.6 7.84638e-12 -0.00460728 0.188231 0 0.999999 -3.91916e-15

0.83884 0.5 0.6 5.27555e-12 -0.00458838 0.188211 0 0.999999 4.01157e-15

0.945284 0.5 0.6 3.73101e-12 -0.00457085 0.188139 0 0.999999 1.02179e-14

1.05214 0.5 0.6 6.49422e-12 -0.00455381 0.187937 0 0.999998 4.10659e-15

1.15939 0.5 0.6 1.81874e-12 -0.00453679 0.187565 0 0.999998 -1.37745e-15

1.26705 0.5 0.6 -9.87499e-13 -0.00451815 0.18745 0 0.999997 -2.23224e-14

1.37515 0.5 0.6 4.1224e-12 -0.00449911 0.187387 0 0.999997 -1.17082e-14

1.48371 0.5 0.6 -2.90824e-12 -0.00447939 0.18731 0 0.999996 3.32875e-14

1.59275 0.5 0.6 5.98833e-12 -0.00445957 0.187212 0 0.999996 5.25889e-14

1.70227 0.5 0.6 4.17647e-12 -0.00443998 0.186984 0 0.999995 1.55684e-15

1.81228 0.5 0.6 6.17652e-12 -0.00442166 0.18676 0 0.999994 -9.40608e-14

1.92274 0.5 0.6 1.86652e-12 -0.00440245 0.186525 0 0.999994 -1.53239e-13

2.03369 0.5 0.6 3.14141e-12 -0.00438392 0.186423 0 0.999993 -1.08788e-13

2.14511 0.5 0.6 2.39293e-12 -0.00436622 0.186321 0 0.999992 4.46396e-14

2.25698 0.5 0.6 -4.90873e-12 -0.00434521 0.186152 0 0.999992 2.06658e-13

2.36938 0.5 0.6 1.96729e-12 -0.00432676 0.186111 0 0.999991 2.78913e-13

2.48226 0.5 0.6 -7.36137e-13 -0.00430889 0.186119 0 0.99999 2.50656e-13

2.59562 0.5 0.6 -1.39247e-12 -0.00429105 0.186146 0 0.99999 1.45151e-13

2.70944 0.5 0.6 2.90679e-12 -0.00427343 0.186205 0 0.999989 -5.91043e-15

2.82373 0.5 0.6 5.92221e-14 -0.0042556 0.186087 0 0.999989 -1.71538e-13

2.9385 0.5 0.6 8.31065e-12 -0.00423771 0.186039 0 0.999988 -3.23091e-13

3.05376 0.5 0.6 -3.54823e-12 -0.00421974 0.186068 0 0.999988 -4.34008e-13

3.16951 0.5 0.6 -6.39065e-12 -0.00420157 0.186085 0 0.999988 -4.80657e-13

3.28576 0.5 0.6 -8.31873e-12 -0.00418389 0.186119 0 0.999988 -4.44696e-13

3.40251 0.5 0.6 -8.52545e-14 -0.00416573 0.186082 0 0.999988 -3.5389e-13

3.51976 0.5 0.6 1.10471e-12 -0.00414638 0.186082 0 0.999988 -7.86249e-14

3.63757 0.5 0.6 -1.59497e-12 -0.00412761 0.186047 0 0.999988 3.29849e-13

3.7559 0.5 0.6 7.92651e-13 -0.00411155 0.186088 0 0.999989 7.52651e-13

3.87471 0.5 0.6 -2.45705e-12 -0.00409479 0.186295 0 0.999989 1.06471e-12

3.994 0.5 0.6 -1.99946e-12 -0.0040779 0.186431 0 0.99999 1.1756e-12

4.11378 0.5 0.6 3.61131e-13 -0.00406173 0.186532 0 0.999991 1.05364e-12

4.23404 0.5 0.6 6.24391e-12 -0.00404558 0.186546 0 0.999991 7.30756e-13

4.35479 0.5 0.6 -1.95814e-12 -0.0040292 0.186594 0 0.999992 2.83393e-13

4.47603 0.5 0.6 3.8136e-12 -0.00401292 0.186685 0 0.999992 -1.95628e-13

4.59776 0.5 0.6 -3.42839e-13 -0.00399646 0.186579 0 0.999992 -6.04855e-13

4.71998 0.5 0.6 1.07725e-11 -0.00397945 0.186873 0 0.999992 -9.26338e-13

4.84273 0.5 0.6 -4.4599e-12 -0.00396265 0.186981 0 0.999992 -1.15632e-12

4.966 0.5 0.6 -1.32179e-13 -0.00394552 0.187028 0 0.999992 -1.30032e-12

5.0898 0.5 0.6 -3.18379e-12 -0.00392922 0.187131 0 0.999992 -1.3681e-12

5.21412 0.5 0.6 4.61457e-12 -0.00391354 0.187207 0 0.999991 -1.36908e-12

5.33894 0.5 0.6 4.99756e-12 -0.00389875 0.187357 0 0.999991 -1.30948e-12

5.46423 0.5 0.6 -2.81583e-12 -0.00388373 0.187469 0 0.999989 -1.19057e-12

5.59001 0.5 0.6 -1.14135e-12 -0.00386845 0.187803 0 0.999988 -1.00971e-12

5.71628 0.5 0.6 -5.02219e-12 -0.00385365 0.188113 0 0.999986 -7.62343e-13

5.84305 0.5 0.6 -4.02738e-12 -0.00384357 0.186956 0 0.999984 -4.29854e-13

5.97013 0.5 0.6 -2.34788e-12 -0.00382821 0.187057 0 0.999982 -4.43243e-14

6.09773 0.5 0.6 -2.49576e-12 -0.00381256 0.18722 0 0.999981 3.76579e-13

6.22585 0.5 0.6 -7.15075e-12 -0.00379735 0.1874 0 0.999979 8.20448e-13

6.35448 0.5 0.6 -4.89107e-12 -0.00378216 0.187615 0 0.999977 1.27474e-12

6.48364 0.5 0.6 1.21082e-11 -0.00376788 0.187879 0 0.999974 1.72456e-12

6.61328 0.5 0.6 6.06593e-12 -0.00375345 0.188161 0 0.999972 2.15208e-12

6.74342 0.5 0.6 -9.15006e-13 -0.00373909 0.188454 0 0.99997 2.53686e-12

6.87407 0.5 0.6 1.38911e-12 -0.00372502 0.188658 0 0.999968 2.85708e-12

7.00521 0.5 0.6 -7.8301e-12 -0.00371112 0.188814 0 0.999967 3.09105e-12

7.13684 0.5 0.6 4.30802e-12 -0.00369588 0.189002 0 0.999965 3.10922e-12

7.269 0.5 0.6 2.78176e-12 -0.00368111 0.189306 0 0.999964 3.00224e-12

7.40169 0.5 0.6 -9.55174e-12 -0.00366666 0.18964 0 0.999964 2.80797e-12

7.5349 0.5 0.6 9.29954e-13 -0.00365262 0.190063 0 0.999963 2.54995e-12

7.66863 0.5 0.6 -7.08585e-13 -0.00363887 0.190206 0 0.999962 2.24802e-12

7.80286 0.5 0.6 -1.28216e-12 -0.00362525 0.190457 0 0.999962 1.91947e-12

7.93759 0.5 0.6 -1.68776e-11 -0.00361186 0.19064 0 0.999962 1.57765e-12

8.07283 0.5 0.6 -3.22825e-12 -0.00359889 0.190825 0 0.999962 1.23018e-12

8.20855 0.5 0.6 2.78552e-12 -0.00358606 0.19117 0 0.999962 8.77224e-13

8.34475 0.5 0.6 2.80433e-12 -0.00357341 0.191471 0 0.999963 5.11415e-13

8.48144 0.5 0.6 2.04933e-12 -0.00355733 0.190482 0 0.999963 1.13629e-13

8.61876 0.5 0.6 6.76771e-12 -0.00354555 0.190726 0 0.999964 -2.87816e-13

8.75654 0.5 0.6 2.1719e-11 -0.00353395 0.190918 0 0.999965 -6.81188e-13

8.89477 0.5 0.6 -3.92509e-12 -0.00352238 0.191248 0 0.999965 -1.06343e-12

9.03345 0.5 0.6 -1.6728e-11 -0.00351069 0.191425 0 0.999966 -1.43651e-12

9.17259 0.5 0.6 5.24203e-12 -0.00349868 0.19151 0 0.999968 -1.80447e-12

9.31221 0.5 0.6 1.75495e-11 -0.0034863 0.191756 0 0.999969 -2.17104e-12

9.45233 0.5 0.6 1.05557e-11 -0.00347432 0.192043 0 0.99997 -2.53785e-12

9.59292 0.5 0.6 7.13093e-12 -0.00346278 0.192548 0 0.999971 -2.90367e-12

9.73399 0.5 0.6 4.77999e-12 -0.00345132 0.192959 0 0.999973 -3.26468e-12

9.87552 0.5 0.6 -2.08661e-13 -0.00344153 0.192837 0 0.999975 -3.61367e-12

10.0174 0.5 0.6 -1.27236e-12 -0.00342989 0.192949 0 0.999976 -3.9586e-12

10.1598 0.5 0.6 8.53331e-12 -0.0034181 0.193223 0 0.999978 -4.30319e-12

10.3027 0.5 0.6 -1.94536e-11 -0.00340651 0.193442 0 0.99998 -4.64808e-12

10.4461 0.5 0.6 6.63425e-12 -0.00339509 0.193536 0 0.999983 -4.99152e-12

10.5895 0.5 0.6 5.07086e-12 -0.00338386 0.193601 0 0.999985 -5.3291e-12

10.7324 0.5 0.6 -6.02536e-12 -0.00337285 0.193827 0 0.999987 -5.65625e-12

10.8748 0.5 0.6 4.89446e-12 -0.00336191 0.194033 0 0.999989 -5.9705e-12

11.0168 0.5 0.6 6.97615e-13 -0.00335127 0.194349 0 0.999991 -6.27087e-12

11.1584 0.5 0.6 -5.16385e-12 -0.00334118 0.194491 0 0.999994 -6.55748e-12

11.2995 0.5 0.6 7.60953e-12 -0.00333339 0.193091 0 0.999996 -6.89609e-12

11.4402 0.5 0.6 9.76202e-12 -0.00332358 0.19324 0 0.999999 -7.22043e-12

11.5805 0.5 0.6 2.96915e-12 -0.00331419 0.193288 0 1 -7.4957e-12

11.7202 0.5 0.6 1.04253e-12 -0.00330492 0.193536 0 1 -7.69829e-12

11.8596 0.5 0.6 1.02924e-12 -0.0032959 0.193704 0 1.00001 -7.80898e-12

11.9983 0.5 0.6 8.05402e-12 -0.00328695 0.193817 0 1.00001 -7.81128e-12

12.1365 0.5 0.6 3.94656e-12 -0.00327808 0.193986 0 1.00001 -7.6916e-12

12.2742 0.5 0.6 2.71184e-12 -0.00326938 0.194223 0 1.00001 -7.43922e-12

12.4114 0.5 0.6 -4.48369e-14 -0.00326081 0.194364 0 1.00002 -7.04665e-12

12.5481 0.5 0.6 1.19826e-11 -0.00325241 0.194594 0 1.00002 -6.51006e-12

12.6843 0.5 0.6 9.63219e-13 -0.00324371 0.1968 0 1.00002 -5.98833e-12

12.8201 0.5 0.6 3.42632e-12 -0.0032354 0.197001 0 1.00002 -5.35596e-12

12.9554 0.5 0.6 2.05867e-11 -0.00322722 0.197297 0 1.00002 -4.56563e-12

13.0902 0.5 0.6 2.1502e-12 -0.00321912 0.197577 0 1.00003 -3.60048e-12

13.2246 0.5 0.6 6.06843e-13 -0.0032115 0.198025 0 1.00003 -2.45885e-12

13.3585 0.5 0.6 6.30062e-12 -0.00320429 0.198422 0 1.00003 -1.15149e-12

13.492 0.5 0.6 1.52011e-11 -0.00319723 0.198666 0 1.00003 2.98379e-13

13.625 0.5 0.6 1.26358e-11 -0.00319037 0.198746 0 1.00004 1.85637e-12

13.7576 0.5 0.6 -1.82433e-13 -0.00318366 0.198758 0 1.00004 3.48036e-12

13.8898 0.5 0.6 2.72019e-12 -0.00317714 0.199142 0 1.00004 5.12828e-12

14.0215 0.5 0.6 -1.29542e-11 -0.00317153 0.198764 0 1.00004 6.4883e-12

