# <time> <evaluation_point_x> <evaluation_point_y> <velocity_x> <velocity_y> <pressure> <temperature> <C_1>
0 0.5 0 0 0 0.500141 0 0
0 0.5 0.01 -8.96036e-15 -1.07889e-08 0.490139 0 0
0 0.5 0.02 -1.86756e-14 -4.17519e-08 0.480137 0 0
0 0.5 0.03 -2.78079e-14 -9.1015e-08 0.470136 0 0
0 0.5 0.04 -3.58483e-14 -1.57e-07 0.460134 0 0
0 0.5 0.05 -4.35131e-14 -2.38373e-07 0.450133 0 0
0 0.5 0.06 -5.09126e-14 -3.34036e-07 0.440132 0 0
0 0.5 0.07 -5.80288e-14 -4.43082e-07 0.430131 0 0
0 0.5 0.08 -6.46545e-14 -5.64791e-07 0.42013 0 0
0 0.5 0.09 -7.08607e-14 -6.98598e-07 0.410129 0 0
0 0.5 0.1 -7.64049e-14 -8.44085e-07 0.400129 0 0
0 0.5 0.11 -8.13827e-14 -1.00096e-06 0.390128 0 0
0 0.5 0.12 -8.58546e-14 -1.16907e-06 0.380128 0 0
0 0.5 0.13 -8.98052e-14 -1.34833e-06 0.370128 0 0
0 0.5 0.14 -9.33628e-14 -1.5388e-06 0.360128 0 0
0 0.5 0.15 -9.64669e-14 -1.7406e-06 0.350128 0 0
0 0.5 0.16 -9.90936e-14 -1.95394e-06 0.340128 0 0
0 0.5 0.17 -1.01226e-13 -2.17914e-06 0.330129 0 0
0 0.5 0.18 -1.03085e-13 -2.41655e-06 0.32013 0 0
0 0.5 0.19 -1.04642e-13 -2.66662e-06 0.310131 0 0
0 0.5 0.2 -1.05593e-13 -2.92986e-06 0.300132 0 0
0 0.5 0.21 -1.06136e-13 -3.20683e-06 0.290133 0 0
0 0.5 0.22 -1.06234e-13 -3.49818e-06 0.280134 0 0
0 0.5 0.23 -1.05708e-13 -3.80457e-06 0.270136 0 0
0 0.5 0.24 -1.04588e-13 -4.12673e-06 0.260138 0 0
0 0.5 0.25 -1.03231e-13 -4.46542e-06 0.25014 0 0
0 0.5 0.26 -1.01374e-13 -4.82139e-06 0.240143 0 0
0 0.5 0.27 -9.8875e-14 -5.19541e-06 0.230146 0 0
0 0.5 0.28 -9.61153e-14 -5.58821e-06 0.22015 0 0
0 0.5 0.29 -9.31467e-14 -6.00038e-06 0.210154 0 0
0 0.5 0.3 -8.98262e-14 -6.43239e-06 0.200158 0 0
0 0.5 0.31 -8.59686e-14 -6.88439e-06 0.190163 0 0
0 0.5 0.32 -8.20131e-14 -7.35608e-06 0.180169 0 0
0 0.5 0.33 -7.72605e-14 -7.84645e-06 0.170176 0 0
0 0.5 0.34 -7.14354e-14 -8.35341e-06 0.160184 0 0
0 0.5 0.35 -6.50607e-14 -8.87326e-06 0.150193 0 0
0 0.5 0.36 -5.79329e-14 -9.4e-06 0.140203 0 0
0 0.5 0.37 -4.99038e-14 -9.92427e-06 0.130214 0 0
0 0.5 0.38 -4.02445e-14 -1.04324e-05 0.120227 0 0
0 0.5 0.39 -2.99208e-14 -1.09053e-05 0.110242 0 0
0 0.5 0.4 -1.87191e-14 -1.1319e-05 0.100257 0 0
0 0.5 0.41 -5.81788e-15 -1.16472e-05 0.090272 0 0
0 0.5 0.42 7.15712e-15 -1.18689e-05 0.0802861 0 0
0 0.5 0.43 2.0643e-14 -1.19798e-05 0.0702976 0 0
0 0.5 0.44 3.05526e-14 -1.2003e-05 0.060067 0 1.1008
0 0.5 0.45 2.62016e-14 -1.20061e-05 0.049702 0 1
0 0.5 0.46 2.17995e-14 -1.20081e-05 0.0397784 0 1
0 0.5 0.47 1.74128e-14 -1.20091e-05 0.0298587 0 1
0 0.5 0.48 1.30303e-14 -1.20096e-05 0.0199202 0 1
0 0.5 0.49 8.62922e-15 -1.20097e-05 0.00996475 0 1
0 0.5 0.5 4.30855e-15 -1.20098e-05 -1.57341e-12 0 1
0 0.5 0.51 6.81577e-17 -1.20097e-05 -0.00996475 0 1
0 0.5 0.52 -4.12362e-15 -1.20096e-05 -0.0199202 0 1
0 0.5 0.53 -8.26409e-15 -1.20091e-05 -0.0298587 0 1
0 0.5 0.54 -1.23764e-14 -1.20081e-05 -0.0397784 0 1
0 0.5 0.55 -1.65345e-14 -1.20061e-05 -0.049702 0 1
0 0.5 0.56 -2.07832e-14 -1.2003e-05 -0.060067 0 1.1008
0 0.5 0.57 7.40929e-15 -1.19798e-05 -0.0702976 0 0
0 0.5 0.58 2.74365e-14 -1.18689e-05 -0.0802861 0 0
0 0.5 0.59 4.50749e-14 -1.16472e-05 -0.090272 0 0
0 0.5 0.6 5.85018e-14 -1.1319e-05 -0.100257 0 0
0 0.5 0.61 6.86096e-14 -1.09053e-05 -0.110242 0 0
0 0.5 0.62 7.6783e-14 -1.04324e-05 -0.120227 0 0
0 0.5 0.63 8.40252e-14 -9.92426e-06 -0.130214 0 0
0 0.5 0.64 9.05594e-14 -9.4e-06 -0.140203 0 0
0 0.5 0.65 9.59078e-14 -8.87326e-06 -0.150193 0 0
0 0.5 0.66 1.01002e-13 -8.35341e-06 -0.160184 0 0
0 0.5 0.67 1.061e-13 -7.84645e-06 -0.170176 0 0
0 0.5 0.68 1.10534e-13 -7.35608e-06 -0.180169 0 0
0 0.5 0.69 1.1454e-13 -6.88439e-06 -0.190163 0 0
0 0.5 0.7 1.18344e-13 -6.43239e-06 -0.200158 0 0
0 0.5 0.71 1.21522e-13 -6.00038e-06 -0.210154 0 0
0 0.5 0.72 1.23958e-13 -5.58821e-06 -0.22015 0 0
0 0.5 0.73 1.2615e-13 -5.19541e-06 -0.230146 0 0
0 0.5 0.74 1.28179e-13 -4.82139e-06 -0.240143 0 0
0 0.5 0.75 1.29825e-13 -4.46542e-06 -0.25014 0 0
0 0.5 0.76 1.30975e-13 -4.12673e-06 -0.260138 0 0
0 0.5 0.77 1.31463e-13 -3.80457e-06 -0.270136 0 0
0 0.5 0.78 1.31483e-13 -3.49818e-06 -0.280134 0 0
0 0.5 0.79 1.31155e-13 -3.20683e-06 -0.290133 0 0
0 0.5 0.8 1.30193e-13 -2.92986e-06 -0.300132 0 0
0 0.5 0.81 1.28724e-13 -2.66662e-06 -0.310131 0 0
0 0.5 0.82 1.26793e-13 -2.41655e-06 -0.32013 0 0
0 0.5 0.83 1.24137e-13 -2.17914e-06 -0.330129 0 0
0 0.5 0.84 1.20606e-13 -1.95394e-06 -0.340128 0 0
0 0.5 0.85 1.16865e-13 -1.7406e-06 -0.350128 0 0
0 0.5 0.86 1.12536e-13 -1.5388e-06 -0.360128 0 0
0 0.5 0.87 1.07253e-13 -1.34833e-06 -0.370128 0 0
0 0.5 0.88 1.01606e-13 -1.16907e-06 -0.380128 0 0
0 0.5 0.89 9.54569e-14 -1.00096e-06 -0.390128 0 0
0 0.5 0.9 8.87823e-14 -8.44085e-07 -0.400129 0 0
0 0.5 0.91 8.14613e-14 -6.98598e-07 -0.410129 0 0
0 0.5 0.92 7.42751e-14 -5.64791e-07 -0.42013 0 0
0 0.5 0.93 6.72429e-14 -4.43082e-07 -0.430131 0 0
0 0.5 0.94 5.91979e-14 -3.34036e-07 -0.440132 0 0
0 0.5 0.95 5.06565e-14 -2.38373e-07 -0.450133 0 0
0 0.5 0.96 4.13831e-14 -1.57e-07 -0.460134 0 0
0 0.5 0.97 3.117e-14 -9.1015e-08 -0.470136 0 0
0 0.5 0.98 1.9755e-14 -4.17519e-08 -0.480137 0 0
0 0.5 0.99 8.84607e-15 -1.07889e-08 -0.490139 0 0
0 0.5 1 0 0 -0.500141 0 0

