2.01000000e+02	3.43148486e+03	3.36155542e+03
2.03000000e+02	3.43334570e+03	3.36133789e+03
2.05000000e+02	3.43518799e+03	3.36112061e+03
2.07000000e+02	3.43707056e+03	3.36090332e+03
2.09000000e+02	3.43895605e+03	3.36068579e+03
2.11000000e+02	3.44079980e+03	3.36046851e+03
2.13000000e+02	3.44264136e+03	3.36025122e+03
2.15000000e+02	3.44451758e+03	3.36003369e+03
2.17000000e+02	3.44634570e+03	3.35981641e+03
2.19000000e+02	3.44822046e+03	3.35959912e+03
2.21000000e+02	3.45004565e+03	3.43637207e+03
2.23000000e+02	3.45187427e+03	3.43756641e+03
2.25000000e+02	3.45371973e+03	3.43876074e+03
2.27000000e+02	3.45553662e+03	3.43995508e+03
2.29000000e+02	3.45738696e+03	3.44114941e+03
2.31000000e+02	3.45919775e+03	3.44234375e+03
2.33000000e+02	3.46100610e+03	3.44353809e+03
2.35000000e+02	3.46281689e+03	3.44473242e+03
2.37000000e+02	3.46462988e+03	3.44592676e+03
2.39000000e+02	3.46646216e+03	3.44712109e+03
2.41000000e+02	3.46828223e+03	3.44831543e+03
2.43000000e+02	3.47008447e+03	3.44950952e+03
2.45000000e+02	3.47190381e+03	3.45070386e+03
2.47000000e+02	3.47373535e+03	3.45189819e+03
2.49000000e+02	3.47557080e+03	3.45309253e+03
2.51000000e+02	3.47739185e+03	3.45428687e+03
2.53000000e+02	3.47920117e+03	3.45548120e+03
2.55000000e+02	3.48101587e+03	3.45667554e+03
2.57000000e+02	3.48281787e+03	3.45786987e+03
2.59000000e+02	3.48463452e+03	3.45906421e+03
2.61000000e+02	3.48644946e+03	3.46025854e+03
2.63000000e+02	3.48825000e+03	3.46145288e+03
2.65000000e+02	3.49005591e+03	3.46264722e+03
2.67000000e+02	3.49187305e+03	3.46384155e+03
2.69000000e+02	3.49367383e+03	3.46503589e+03
2.71000000e+02	3.49550049e+03	3.46622998e+03
2.73000000e+02	3.49732007e+03	3.46742432e+03
2.75000000e+02	3.49914795e+03	3.46861865e+03
2.77000000e+02	3.50097705e+03	3.46981299e+03
2.79000000e+02	3.50280371e+03	3.47100732e+03
2.81000000e+02	3.50463379e+03	3.47220166e+03
2.83000000e+02	3.50647241e+03	3.47339600e+03
2.85000000e+02	3.50832080e+03	3.47459033e+03
2.87000000e+02	3.51017456e+03	3.47578467e+03
2.89000000e+02	3.51203735e+03	3.47697900e+03
2.91000000e+02	3.51389062e+03	3.47817334e+03
2.93000000e+02	3.51577368e+03	3.47936768e+03
2.95000000e+02	3.51763989e+03	3.48056201e+03
2.97000000e+02	3.51950610e+03	3.48175610e+03
2.99000000e+02	3.52139453e+03	3.48295044e+03
3.01000000e+02	3.52335718e+03	3.48414478e+03
3.03000000e+02	3.52522192e+03	3.48533911e+03
3.05000000e+02	3.52708911e+03	3.48653345e+03
3.07000000e+02	3.52896313e+03	3.48772778e+03
3.09000000e+02	3.53084570e+03	3.48892212e+03
3.11000000e+02	3.53273413e+03	3.49011646e+03
3.13000000e+02	3.53463916e+03	3.49131079e+03
3.15000000e+02	3.53654028e+03	3.49250513e+03
3.17000000e+02	3.53848315e+03	3.49369946e+03
3.19000000e+02	3.54042969e+03	3.49489380e+03
3.21000000e+02	3.54237329e+03	3.49608813e+03
3.23000000e+02	3.54433813e+03	3.49728247e+03
3.25000000e+02	3.54636011e+03	3.49847656e+03
3.27000000e+02	3.54840527e+03	3.49967090e+03
3.29000000e+02	3.55047339e+03	3.50086523e+03
3.31000000e+02	3.55253125e+03	3.50205957e+03
3.33000000e+02	3.55457202e+03	3.50325391e+03
3.35000000e+02	3.55665015e+03	3.50444824e+03
